battery_level,temperature,usage_hours,cpu_usage,ram_usage,device_type,device_age_months,user_rating,charging_speed,screen_brightness,label,issue_type,device,timestamp
42.27,54.81,9.68,57.4,85.69,2,20,3,50.0,50.0,1,physical_damage,headphones,2025-10-05 14:00:45.829931
93.93022443822419,28.91769883251681,8.0,27.628222689802566,99.51,4,13,3,50.0,50.0,0,healthy,smartphone,2025-08-10 14:00:45.829943
64.96745179308535,33.43509233978152,13.68,7.375541679771286,40.0,5,3,4,50.0,88.53,0,healthy,smartwatch,2025-06-29 14:00:45.829955
65.43390662766589,25.194360789699303,16.66,1.5346699213247328,40.0,2,34,2,50.0,96.1,0,healthy,headphones,2025-04-01 14:00:45.829967
65.08,78.91,9.45,81.2,40.0,7,34,1,50.0,50.0,1,overheating,laptop,2025-11-03 14:00:45.829978
81.26,30.33,20.51,64.97,40.36,1,35,5,50.0,50.0,1,wifi_connectivity,tablet,2025-08-31 14:00:45.829988
8.48,51.25,19.52,86.14,2.79,7,24,5,50.0,50.0,1,battery_issue,laptop,2025-04-06 14:00:45.829998
43.03,57.72,0.39,33.37,73.39,5,44,2,50.0,50.0,1,screen_damage,smartwatch,2025-04-16 14:00:45.830009
48.27,39.94,1.88,82.38,29.0,2,18,2,50.0,50.0,1,audio_distortion,headphones,2025-07-16 14:00:45.830019
85.94,20.23,7.3,52.06,85.38,7,12,4,50.0,50.0,1,ram_problem,laptop,2025-08-06 14:00:45.830029
16.95,59.79,21.21,67.15,85.7,7,34,3,50.0,50.0,1,hard_drive_failure,laptop,2025-02-15 14:00:45.830039
67.49,39.42,0.57,51.04,76.95,2,40,1,50.0,50.0,1,physical_damage,headphones,2025-11-13 14:00:45.830050
53.27,28.23,23.29,62.01,7.57,1,48,4,50.0,50.0,1,storage_full,tablet,2025-03-10 14:00:45.830060
15.78,39.99,17.89,30.0,40.0,5,17,3,50.0,83.81,1,battery_drain,smartwatch,2024-12-13 14:00:45.830071
32.17,42.85,7.56,50.12,0.52,5,44,5,50.0,50.0,1,sensor_malfunction,smartwatch,2025-07-27 14:00:45.830082
22.66,43.62,12.3,30.0,40.0,2,31,2,50.0,90.59,1,battery_drain,headphones,2025-02-21 14:00:45.830093
0.9,23.19,21.32,19.41,81.18,2,29,5,50.0,50.0,1,physical_damage,headphones,2025-08-20 14:00:45.830103
41.0,54.71,17.72,59.88,56.62,7,34,4,50.0,50.0,1,keyboard_malfunction,laptop,2025-09-08 14:00:45.830115
50.0,30.0,8.0,30.0,40.0,4,9,3,18.38,50.0,1,charging_issue,smartphone,2025-09-19 14:00:45.830127
68.7541874077852,28.286433521644675,8.03,36.27749280817893,40.0,7,38,3,50.0,50.0,0,healthy,laptop,2025-09-30 14:00:45.830139
53.15,45.86,15.6,12.92,13.19,5,53,1,50.0,50.0,1,sensor_malfunction,smartwatch,2025-02-09 14:00:45.830153
50.0,30.0,22.44,30.0,40.0,4,26,2,50.0,50.0,1,screen_crack,smartphone,2025-02-23 14:00:45.830165
92.99104417717838,29.764685065261443,22.43,10.659769341807584,2.87,5,33,3,50.0,50.0,0,healthy,smartwatch,2025-08-09 14:00:45.830176
15.31,39.38,8.67,99.7,76.17,2,57,3,50.0,50.0,1,physical_damage,headphones,2025-06-08 14:00:45.830187
77.86,68.26,8.74,96.93,40.0,4,44,4,50.0,50.0,1,overheating,smartphone,2025-03-01 14:00:45.830198
77.19,36.94,16.91,35.18,97.65,1,48,2,50.0,50.0,1,wifi_connectivity,tablet,2025-06-21 14:00:45.830208
23.22,38.22,8.72,30.0,40.0,4,25,5,50.0,76.58,1,battery_drain,smartphone,2025-01-21 14:00:45.830221
9.81,24.8,18.2,29.04,29.94,2,50,5,50.0,50.0,1,connectivity_issue,headphones,2025-08-11 14:00:45.830232
92.77120348290482,21.793220157429364,16.65,44.568186649576155,40.0,1,15,1,50.0,76.06,0,healthy,tablet,2024-12-25 14:00:45.830244
98.5491986939031,20.678709291279063,8.0,3.1571502069719424,88.73,4,30,3,50.0,50.0,0,healthy,smartphone,2025-11-17 14:00:45.830256
9.04,59.95,16.32,43.95,5.77,5,4,4,50.0,50.0,1,sensor_malfunction,smartwatch,2025-10-03 14:00:45.830266
22.41,44.89,5.96,54.05,40.81,7,54,5,50.0,50.0,1,hard_drive_failure,laptop,2025-08-27 14:00:45.830276
96.31,33.0,7.63,95.78,25.5,1,29,4,50.0,50.0,1,screen_issue,tablet,2025-01-07 14:00:45.830287
35.55,67.35,11.31,98.81,40.0,4,54,1,50.0,50.0,1,overheating,smartphone,2024-12-10 14:00:45.830298
59.21,57.1,5.11,54.5,67.32,7,47,2,50.0,50.0,1,keyboard_malfunction,laptop,2025-11-21 14:00:45.830308
24.78,59.36,19.74,89.52,37.64,5,7,4,50.0,50.0,1,water_damage,smartwatch,2025-03-14 14:00:45.830318
57.69,52.59,0.16,55.2,70.28,1,23,2,50.0,50.0,1,charging_problem,tablet,2024-12-09 14:00:45.830328
92.71106314430372,33.6128136734297,18.1,2.949052327367135,20.61,5,59,2,50.0,50.0,0,healthy,smartwatch,2025-01-06 14:00:45.830339
65.98,43.4,19.6,70.06,65.61,7,53,1,50.0,50.0,1,hard_drive_failure,laptop,2025-08-27 14:00:45.830349
79.48691555932847,33.075821412114735,12.68,44.5890457240438,40.0,2,20,5,50.0,78.24,0,healthy,headphones,2025-03-11 14:00:45.830364
22.63,47.04,7.57,72.0,83.69,5,19,2,50.0,50.0,1,screen_damage,smartwatch,2025-02-20 14:00:45.830385
21.58,45.1,4.51,83.43,40.0,7,24,4,50.0,50.0,1,overheating,laptop,2025-04-14 14:00:45.830396
90.32,35.08,14.32,24.86,35.75,1,52,3,50.0,50.0,1,wifi_connectivity,tablet,2025-11-19 14:00:45.830406
91.51397538389536,32.55459262844256,20.9,8.520137700679975,30.21,5,51,3,50.0,50.0,0,healthy,smartwatch,2025-09-21 14:00:45.830417
46.78,43.39,23.91,30.28,75.48,2,32,3,50.0,50.0,1,physical_damage,headphones,2025-04-16 14:00:45.830427
65.19123490300998,25.68303071577688,19.06,32.60727722058718,97.12,5,54,5,50.0,50.0,0,healthy,smartwatch,2024-12-17 14:00:45.830438
91.01,59.09,7.76,81.18,9.84,5,31,2,50.0,50.0,1,water_damage,smartwatch,2024-12-10 14:00:45.830451
76.38,49.25,18.51,39.39,70.0,7,10,4,50.0,50.0,1,battery_issue,laptop,2025-11-07 14:00:45.830461
79.85,55.53,9.07,16.84,87.55,7,17,2,50.0,50.0,1,keyboard_malfunction,laptop,2025-06-09 14:00:45.830471
24.29,44.08,22.92,50.03,71.48,7,47,2,50.0,50.0,1,battery_issue,laptop,2025-06-26 14:00:45.830481
14.27,57.21,12.51,68.21,90.45,7,6,1,50.0,50.0,1,battery_issue,laptop,2025-03-05 14:00:45.830491
88.29,22.14,19.09,51.47,3.38,1,18,3,50.0,50.0,1,screen_issue,tablet,2025-01-28 14:00:45.830502
80.65,21.5,1.0,44.7,76.81,5,41,1,50.0,50.0,1,connectivity_issue,smartwatch,2025-09-23 14:00:45.830514
98.75,41.97,13.15,25.12,24.42,2,11,4,50.0,50.0,1,physical_damage,headphones,2025-08-08 14:00:45.830525
9.01,34.73,15.5,74.19,48.13,1,38,1,50.0,50.0,1,storage_full,tablet,2025-01-14 14:00:45.830536
96.51,43.56,5.26,0.43,34.1,1,41,3,50.0,50.0,1,wifi_connectivity,tablet,2025-03-11 14:00:45.830547
61.21,56.49,12.52,46.35,78.86,2,35,4,50.0,50.0,1,connectivity_issue,headphones,2025-11-25 14:00:45.830557
65.29,44.94,11.49,34.33,73.84,7,47,2,50.0,50.0,1,ram_problem,laptop,2025-07-15 14:00:45.830570
86.13046720698509,26.42342310477838,10.48,7.500572053204513,34.57,1,33,2,50.0,50.0,0,healthy,tablet,2025-11-30 14:00:45.830581
50.0,30.0,8.0,30.0,40.0,4,55,4,8.18,50.0,1,charging_issue,smartphone,2025-05-15 14:00:45.830592
71.12,21.87,9.84,1.45,42.61,2,50,4,50.0,50.0,1,connectivity_issue,headphones,2025-05-14 14:00:45.830602
67.51130401616706,31.344235939670753,16.16,40.28190328386252,40.0,1,50,3,50.0,93.06,0,healthy,tablet,2025-05-27 14:00:45.830614
20.86,51.17,3.68,84.79,41.94,1,41,3,50.0,50.0,1,charging_problem,tablet,2025-02-13 14:00:45.830625
78.81,59.2,3.18,58.91,53.53,5,15,3,50.0,50.0,1,connectivity_issue,smartwatch,2025-03-26 14:00:45.830635
25.79,21.23,14.9,16.92,69.27,7,44,5,50.0,50.0,1,hard_drive_failure,laptop,2025-08-17 14:00:45.830645
11.07,57.77,5.04,35.66,31.1,7,11,5,50.0,50.0,1,hard_drive_failure,laptop,2025-02-08 14:00:45.830655
50.0,30.0,8.0,30.0,40.0,4,59,4,17.06,50.0,1,charging_issue,smartphone,2025-10-03 14:00:45.830666
50.0,30.0,1.54,30.0,40.0,4,26,2,50.0,50.0,1,screen_crack,smartphone,2025-06-19 14:00:45.830677
3.63,41.26,18.62,30.0,40.0,4,15,5,50.0,93.89,1,battery_drain,smartphone,2025-03-14 14:00:45.830688
74.35,20.09,21.05,63.29,59.66,2,21,1,50.0,50.0,1,physical_damage,headphones,2025-04-10 14:00:45.830698
56.71,20.36,13.49,83.66,53.8,5,38,1,50.0,50.0,1,sensor_malfunction,smartwatch,2025-04-17 14:00:45.830708
84.23,34.57,19.72,97.87,12.62,1,5,5,50.0,50.0,1,storage_full,tablet,2025-09-02 14:00:45.830721
98.84047687422472,27.828808313801325,1.64,11.597615122922795,87.63,1,53,3,50.0,50.0,0,healthy,tablet,2025-10-26 14:00:45.830732
91.0667807502818,30.655325957273725,11.73,38.95573187081427,64.33,7,31,4,50.0,50.0,0,healthy,laptop,2025-04-05 14:00:45.830743
7.13,41.96,22.93,30.0,40.0,4,23,4,50.0,76.0,1,battery_drain,smartphone,2024-12-31 14:00:45.830756
84.7568022515167,21.53020689278096,13.26,40.41961955590748,63.17,7,30,2,50.0,50.0,0,healthy,laptop,2025-02-11 14:00:45.830768
22.07,60.34,5.52,87.52,40.0,7,19,3,50.0,50.0,1,overheating,laptop,2025-05-23 14:00:45.830779
58.036553846666145,29.499989281231166,11.25,27.724493628161508,59.62,1,34,1,50.0,50.0,0,healthy,tablet,2025-08-26 14:00:45.830790
20.3,38.0,22.01,30.0,40.0,4,44,3,50.0,96.51,1,battery_drain,smartphone,2024-12-28 14:00:45.830801
1.49,55.45,8.11,35.55,6.48,2,36,1,50.0,50.0,1,connectivity_issue,headphones,2025-11-06 14:00:45.830811
82.09,21.91,12.34,79.82,43.16,5,58,5,50.0,50.0,1,screen_damage,smartwatch,2025-02-02 14:00:45.830821
59.681935027971775,23.750073823053768,12.45,38.16662022061536,40.0,4,34,5,50.0,50.0,0,healthy,smartphone,2025-10-18 14:00:45.830833
60.768832430652665,31.289701664325744,20.36,39.86823180545615,1.08,7,34,4,50.0,50.0,0,healthy,laptop,2025-05-23 14:00:45.830845
62.972333841232384,21.811971067119874,21.44,8.477683396205233,47.81,2,52,4,50.0,50.0,0,healthy,headphones,2025-01-27 14:00:45.830855
50.0,30.0,8.0,30.0,40.0,4,14,1,24.79,50.0,1,charging_issue,smartphone,2025-10-17 14:00:45.830870
92.36959895082148,24.131442152427383,10.23,29.716943014487256,40.0,4,26,2,50.0,50.0,0,healthy,smartphone,2025-03-03 14:00:45.830882
51.67,43.51,11.72,78.94,40.64,5,15,1,50.0,50.0,1,sensor_malfunction,smartwatch,2025-03-19 14:00:45.830892
65.24238558326536,27.559992886242902,8.0,25.7528352746154,40.0,2,47,4,19.96,50.0,0,healthy,headphones,2025-08-24 14:00:45.830905
83.83282560933438,21.60910240113444,6.83,42.496400092300334,56.53,7,51,4,50.0,50.0,0,healthy,laptop,2025-03-29 14:00:45.830916
16.87,36.29,20.35,30.0,40.0,4,50,2,50.0,78.56,1,battery_drain,smartphone,2025-02-26 14:00:45.830929
70.09,24.92,17.83,21.18,85.81,7,22,2,50.0,50.0,1,keyboard_malfunction,laptop,2025-08-18 14:00:45.830940
60.86048151676093,32.521931447779885,8.0,48.254288826312944,40.0,4,22,1,13.14,50.0,0,healthy,smartphone,2025-07-16 14:00:45.830955
89.22,51.59,3.03,34.54,96.29,2,57,5,50.0,50.0,1,physical_damage,headphones,2025-01-06 14:00:45.830966
14.34,52.0,1.27,38.71,29.44,2,1,2,50.0,50.0,1,connectivity_issue,headphones,2025-04-23 14:00:45.830977
96.3127158754221,21.77602994769645,20.02,34.35709890033419,40.0,1,5,2,50.0,72.65,0,healthy,tablet,2025-03-06 14:00:45.830989
63.562997066242275,24.93280237396927,7.78,22.1092766946742,40.0,4,58,5,50.0,50.0,0,healthy,smartphone,2025-12-05 14:00:45.831001
78.36,30.99,7.42,54.57,87.68,1,28,5,50.0,50.0,1,wifi_connectivity,tablet,2025-06-21 14:00:45.831011
4.29,41.55,8.73,30.0,40.0,2,31,2,50.0,73.7,1,battery_drain,headphones,2025-11-12 14:00:45.831022
53.84,28.11,16.08,10.63,78.48,5,41,4,50.0,50.0,1,connectivity_issue,smartwatch,2025-05-29 14:00:45.831032
97.94,33.2,10.18,72.97,57.94,7,39,5,50.0,50.0,1,keyboard_malfunction,laptop,2025-03-15 14:00:45.831042
23.6,36.27,13.27,30.0,40.0,5,60,4,50.0,88.43,1,battery_drain,smartwatch,2025-11-17 14:00:45.831053
23.02,56.23,9.62,94.8,40.0,4,17,2,50.0,50.0,1,overheating,smartphone,2025-06-15 14:00:45.831064
96.36,49.68,7.19,94.91,0.21,5,22,3,50.0,50.0,1,water_damage,smartwatch,2025-10-04 14:00:45.831074
23.83,42.08,20.43,30.0,40.0,1,49,1,50.0,84.08,1,battery_drain,tablet,2025-04-05 14:00:45.831089
69.28166833032891,20.331095524203445,8.67,35.920724782623914,45.51,7,36,4,50.0,50.0,0,healthy,laptop,2025-07-13 14:00:45.831100
50.0,30.0,8.0,30.0,40.0,2,29,2,16.67,50.0,1,charging_issue,headphones,2025-07-23 14:00:45.831111
50.0,30.0,8.0,30.0,40.0,4,30,4,20.33,50.0,1,charging_issue,smartphone,2025-01-25 14:00:45.831122
39.14,49.27,19.18,12.93,19.93,5,59,2,50.0,50.0,1,sensor_malfunction,smartwatch,2024-12-19 14:00:45.831132
30.35,45.66,7.74,50.05,39.44,1,10,1,50.0,50.0,1,wifi_connectivity,tablet,2025-04-24 14:00:45.831143
11.64,49.55,10.28,8.83,32.79,5,28,2,50.0,50.0,1,water_damage,smartwatch,2025-06-14 14:00:45.831153
14.62,31.53,15.73,12.16,3.75,5,14,5,50.0,50.0,1,connectivity_issue,smartwatch,2024-12-08 14:00:45.831163
49.52,44.61,11.96,63.73,83.41,2,51,3,50.0,50.0,1,physical_damage,headphones,2025-10-02 14:00:45.831173
5.7,22.17,1.46,97.75,65.56,2,50,2,50.0,50.0,1,audio_distortion,headphones,2025-04-21 14:00:45.831183
73.38391457761635,31.100762743430465,4.52,23.440637931941886,3.54,5,25,1,50.0,50.0,0,healthy,smartwatch,2025-04-18 14:00:45.831195
82.3515395820996,27.935753242084346,20.23,18.810836634891608,66.17,1,17,3,50.0,50.0,0,healthy,tablet,2025-07-16 14:00:45.831207
93.25675258730911,20.67303107260659,7.03,29.01057645188974,40.0,4,18,4,50.0,50.0,0,healthy,smartphone,2025-11-15 14:00:45.831219
40.28,31.51,9.44,75.17,50.52,1,11,5,50.0,50.0,1,storage_full,tablet,2025-10-27 14:00:45.831231
50.29816072833794,34.39937511985324,1.8,18.893988145846073,12.54,2,16,4,50.0,50.0,0,healthy,headphones,2025-09-07 14:00:45.831242
57.44039389421795,25.43096181205889,17.94,21.629116742016226,92.0,7,14,4,50.0,50.0,0,healthy,laptop,2025-09-28 14:00:45.831253
77.1726763669319,26.57465438009578,21.21,47.327869203410025,40.0,4,45,1,50.0,74.29,0,healthy,smartphone,2025-06-06 14:00:45.831265
34.07,49.91,1.53,65.49,18.9,7,33,1,50.0,50.0,1,battery_issue,laptop,2025-09-30 14:00:45.831276
51.285691682996855,20.09901106536972,21.77,36.39692430782252,58.82,7,40,1,50.0,50.0,0,healthy,laptop,2025-11-21 14:00:45.831290
84.57446940279043,33.48811770336835,14.74,37.51217987299753,40.0,4,56,1,50.0,83.83,0,healthy,smartphone,2025-09-29 14:00:45.831302
28.1,28.01,0.39,85.64,12.71,5,25,4,50.0,50.0,1,sensor_malfunction,smartwatch,2025-04-26 14:00:45.831312
67.60309339572203,30.816513994381662,20.97,2.89343120036063,40.0,5,56,2,50.0,84.19,0,healthy,smartwatch,2025-11-21 14:00:45.831323
73.42,28.22,6.41,89.85,37.17,7,16,5,50.0,50.0,1,keyboard_malfunction,laptop,2025-01-08 14:00:45.831333
92.2,22.23,16.87,89.05,26.71,1,14,3,50.0,50.0,1,wifi_connectivity,tablet,2025-07-05 14:00:45.831344
69.94965228493194,21.959807657673437,4.81,44.16221681085556,40.0,4,41,3,50.0,50.0,0,healthy,smartphone,2025-01-13 14:00:45.831356
19.93,57.28,16.58,36.76,4.89,2,53,4,50.0,50.0,1,physical_damage,headphones,2024-12-09 14:00:45.831366
97.2434678773036,26.87542423105721,2.94,2.7747410827670347,43.6,1,41,4,50.0,50.0,0,healthy,tablet,2025-12-04 14:00:45.831377
1.15,37.26,13.11,30.0,40.0,4,36,3,50.0,87.93,1,battery_drain,smartphone,2025-09-04 14:00:45.831391
2.3,36.47,14.94,30.0,40.0,4,16,1,50.0,94.29,1,battery_drain,smartphone,2024-12-18 14:00:45.831402
29.05,42.86,14.33,11.6,88.02,7,23,2,50.0,50.0,1,keyboard_malfunction,laptop,2025-06-04 14:00:45.831412
53.999591244507464,33.48148279213889,1.68,38.938965495202524,95.77,1,26,4,50.0,50.0,0,healthy,tablet,2025-07-23 14:00:45.831423
43.36,31.15,12.19,59.73,57.1,2,2,1,50.0,50.0,1,audio_distortion,headphones,2024-12-27 14:00:45.831433
43.74,46.31,6.82,97.57,52.11,5,8,5,50.0,50.0,1,water_damage,smartwatch,2025-10-07 14:00:45.831443
68.03,29.26,6.64,71.47,64.05,2,58,2,50.0,50.0,1,connectivity_issue,headphones,2025-03-12 14:00:45.831453
54.66638756402389,28.269077385091116,11.93,38.98979483554122,87.24,1,18,1,50.0,50.0,0,healthy,tablet,2025-03-27 14:00:45.831465
83.28090796039635,34.935282162517794,13.62,48.71663052764282,86.49,5,12,3,50.0,50.0,0,healthy,smartwatch,2025-03-31 14:00:45.831476
68.51655688004226,22.20003168357951,5.1,12.021372536639884,58.18,5,56,1,50.0,50.0,0,healthy,smartwatch,2025-09-02 14:00:45.831487
57.97,57.73,11.8,92.31,40.0,4,43,4,50.0,50.0,1,overheating,smartphone,2025-03-17 14:00:45.831498
65.5874115479603,28.339777843658467,16.54,5.177957238270925,18.86,7,59,4,50.0,50.0,0,healthy,laptop,2025-09-06 14:00:45.831513
90.46,46.29,20.03,1.95,21.91,2,19,5,50.0,50.0,1,audio_distortion,headphones,2025-01-17 14:00:45.831523
91.98,39.69,17.72,65.26,34.24,1,32,3,50.0,50.0,1,charging_problem,tablet,2025-11-08 14:00:45.831534
50.0,30.0,8.0,71.45,96.6,4,40,5,50.0,50.0,1,software_lag,smartphone,2025-04-19 14:00:45.831544
89.33,39.88,6.04,25.35,81.58,2,34,1,50.0,50.0,1,physical_damage,headphones,2025-10-14 14:00:45.831555
33.14,36.49,6.4,27.55,78.23,1,19,4,50.0,50.0,1,charging_problem,tablet,2025-08-17 14:00:45.831565
77.88,36.55,21.1,40.26,36.14,5,42,4,50.0,50.0,1,screen_damage,smartwatch,2025-05-29 14:00:45.831577
55.09,55.81,6.35,86.25,40.0,7,27,1,50.0,50.0,1,overheating,laptop,2025-06-26 14:00:45.831588
40.05,57.79,2.33,21.09,93.5,2,44,2,50.0,50.0,1,audio_distortion,headphones,2025-07-19 14:00:45.831598
91.28503065125675,25.52537027963453,13.08,37.8280558250715,88.48,2,47,1,50.0,50.0,0,healthy,headphones,2025-05-23 14:00:45.831609
81.7149769451946,23.149885685944042,3.58,46.236451769765296,12.7,7,54,1,50.0,50.0,0,healthy,laptop,2025-07-04 14:00:45.831620
16.67,41.49,17.45,96.45,20.16,1,37,1,50.0,50.0,1,wifi_connectivity,tablet,2025-05-20 14:00:45.831630
50.0,30.0,8.0,30.0,40.0,4,3,2,13.01,50.0,1,charging_issue,smartphone,2025-11-29 14:00:45.831644
50.0,30.0,8.0,30.0,40.0,2,59,3,19.8,50.0,1,charging_issue,headphones,2025-05-12 14:00:45.831655
5.31,26.82,19.82,92.71,36.95,1,32,4,50.0,50.0,1,screen_issue,tablet,2024-12-11 14:00:45.831666
10.49,44.8,8.31,30.0,40.0,2,44,4,50.0,98.67,1,battery_drain,headphones,2025-09-15 14:00:45.831677
41.2,26.29,2.45,31.37,80.08,7,3,2,50.0,50.0,1,ram_problem,laptop,2025-02-28 14:00:45.831690
67.25,58.75,4.59,72.4,83.09,1,33,3,50.0,50.0,1,charging_problem,tablet,2025-10-13 14:00:45.831701
60.04040016901169,22.88970752366758,2.43,47.27525384971406,40.0,4,37,2,50.0,50.0,0,healthy,smartphone,2025-10-01 14:00:45.831715
51.4,35.09,23.29,93.27,35.52,7,14,4,50.0,50.0,1,battery_issue,laptop,2025-05-28 14:00:45.831726
63.86,47.97,6.08,94.39,40.0,7,47,4,50.0,50.0,1,overheating,laptop,2025-08-23 14:00:45.831736
14.02,53.2,6.62,99.37,50.04,5,39,2,50.0,50.0,1,water_damage,smartwatch,2025-08-03 14:00:45.831746
4.84,37.16,19.65,30.0,40.0,2,7,5,50.0,86.5,1,battery_drain,headphones,2025-01-01 14:00:45.831757
70.11657036859832,25.496454232639934,11.98,26.669935403584542,81.94,1,52,5,50.0,50.0,0,healthy,tablet,2025-05-25 14:00:45.831768
77.62,62.18,4.82,88.82,40.0,7,17,1,50.0,50.0,1,overheating,laptop,2025-07-22 14:00:45.831779
10.45,47.24,22.19,5.15,63.11,1,40,1,50.0,50.0,1,charging_problem,tablet,2025-05-21 14:00:45.831789
11.13,40.69,19.97,30.0,40.0,4,16,2,50.0,89.53,1,battery_drain,smartphone,2025-05-06 14:00:45.831800
50.0,30.0,8.0,30.0,40.0,2,44,1,10.06,50.0,1,charging_issue,headphones,2025-08-01 14:00:45.831811
65.25,39.15,16.96,69.85,50.63,7,55,5,50.0,50.0,1,ram_problem,laptop,2025-11-09 14:00:45.831821
54.34640618108916,22.7422445145054,12.8,49.35305803679135,40.0,4,12,1,50.0,91.37,0,healthy,smartphone,2025-08-06 14:00:45.831834
63.83924779297893,28.722989391232982,8.0,7.847099881548736,40.0,4,34,2,22.5,50.0,0,healthy,smartphone,2025-04-30 14:00:45.831846
50.0,30.0,8.0,30.0,40.0,4,2,5,16.53,50.0,1,charging_issue,smartphone,2025-04-29 14:00:45.831858
51.222072995260405,21.57847194153196,8.0,44.88504811680728,40.0,4,32,1,17.38,50.0,0,healthy,smartphone,2025-08-12 14:00:45.831871
52.94,21.4,18.22,25.39,27.69,1,35,5,50.0,50.0,1,wifi_connectivity,tablet,2025-03-21 14:00:45.831881
50.0,30.0,8.0,30.0,40.0,4,47,4,16.49,50.0,1,charging_issue,smartphone,2025-10-13 14:00:45.831892
60.072355702007144,34.67440428927935,1.96,40.621974534020275,48.98,5,57,2,50.0,50.0,0,healthy,smartwatch,2025-06-16 14:00:45.831903
50.0,30.0,22.66,30.0,40.0,4,32,2,50.0,50.0,1,screen_crack,smartphone,2025-02-08 14:00:45.831914
50.0,30.0,8.0,97.18,87.53,4,60,5,50.0,50.0,1,software_lag,smartphone,2025-05-10 14:00:45.831925
10.35,47.45,2.92,57.1,87.97,5,50,4,50.0,50.0,1,sensor_malfunction,smartwatch,2025-11-23 14:00:45.831938
48.26,57.69,14.49,4.44,94.57,5,27,1,50.0,50.0,1,sensor_malfunction,smartwatch,2025-01-04 14:00:45.831948
26.35,44.49,16.78,30.0,40.0,1,60,5,50.0,92.82,1,battery_drain,tablet,2025-06-06 14:00:45.831960
68.26284245809849,30.246472536037693,8.3,19.011714948426373,40.0,4,50,4,50.0,71.09,0,healthy,smartphone,2024-12-10 14:00:45.831972
48.72,41.63,6.96,5.78,21.0,1,43,1,50.0,50.0,1,wifi_connectivity,tablet,2025-09-17 14:00:45.831982
21.31,39.4,21.54,30.0,40.0,5,25,2,50.0,94.79,1,battery_drain,smartwatch,2025-11-20 14:00:45.831993
50.0,30.0,13.33,30.0,40.0,4,26,2,50.0,50.0,1,screen_crack,smartphone,2025-08-22 14:00:45.832007
73.333937268218,28.0727525982145,2.6,4.144556926524317,87.19,1,10,5,50.0,50.0,0,healthy,tablet,2025-11-24 14:00:45.832018
96.02852326275791,27.718604942993927,20.18,49.38233484738712,78.74,1,18,5,50.0,50.0,0,healthy,tablet,2025-10-06 14:00:45.832029
50.0,30.0,8.0,75.46,88.94,4,35,3,50.0,50.0,1,software_lag,smartphone,2025-11-13 14:00:45.832040
58.95742620038187,29.31767116450836,19.3,28.705661050552163,40.0,4,11,2,50.0,79.33,0,healthy,smartphone,2025-11-03 14:00:45.832051
50.0,30.0,8.0,30.0,40.0,4,53,2,14.01,50.0,1,charging_issue,smartphone,2025-03-09 14:00:45.832063
38.04,52.62,3.1,37.31,75.25,1,3,3,50.0,50.0,1,wifi_connectivity,tablet,2025-10-05 14:00:45.832075
86.82965581486484,22.231367254069877,7.29,47.65284028534777,98.24,1,22,1,50.0,50.0,0,healthy,tablet,2025-04-30 14:00:45.832089
5.2,41.52,14.45,30.0,40.0,4,12,5,50.0,81.22,1,battery_drain,smartphone,2025-10-24 14:00:45.832100
71.08,22.36,21.06,68.22,96.26,5,11,4,50.0,50.0,1,screen_damage,smartwatch,2025-11-10 14:00:45.832110
73.22,35.08,9.68,71.34,51.88,2,43,2,50.0,50.0,1,physical_damage,headphones,2025-03-22 14:00:45.832120
50.0,30.0,8.0,30.0,40.0,4,4,2,17.65,50.0,1,charging_issue,smartphone,2025-02-02 14:00:45.832132
59.22884286276066,27.25709580086904,7.15,38.81244994558533,50.99,7,36,2,50.0,50.0,0,healthy,laptop,2025-03-12 14:00:45.832143
41.49,34.96,22.49,74.59,39.08,5,10,2,50.0,50.0,1,sensor_malfunction,smartwatch,2025-07-23 14:00:45.832154
73.94364554414746,29.851539084452874,16.5,26.562411622859887,40.0,4,41,1,50.0,90.03,0,healthy,smartphone,2025-05-12 14:00:45.832165
9.27,44.93,13.1,30.0,40.0,4,16,3,50.0,81.71,1,battery_drain,smartphone,2025-11-23 14:00:45.832176
7.32,35.11,10.13,30.0,40.0,2,10,3,50.0,81.35,1,battery_drain,headphones,2025-11-24 14:00:45.832186
50.0,30.0,13.49,30.0,40.0,4,3,3,50.0,50.0,1,screen_crack,smartphone,2025-03-20 14:00:45.832198
46.81,26.02,17.89,51.45,98.71,1,6,2,50.0,50.0,1,screen_issue,tablet,2025-05-01 14:00:45.832208
40.34,40.21,4.41,82.99,60.11,5,5,5,50.0,50.0,1,sensor_malfunction,smartwatch,2024-12-22 14:00:45.832218
52.611097648788295,26.55948312884685,14.95,14.899009660491618,69.08,5,20,2,50.0,50.0,0,healthy,smartwatch,2025-09-22 14:00:45.832229
41.44,26.44,17.85,28.64,84.55,5,24,3,50.0,50.0,1,sensor_malfunction,smartwatch,2025-01-28 14:00:45.832239
65.72901327813338,25.194188040474966,15.32,27.8443665671617,91.54,7,50,2,50.0,50.0,0,healthy,laptop,2025-08-20 14:00:45.832250
59.6,36.09,14.33,12.82,17.53,1,59,3,50.0,50.0,1,wifi_connectivity,tablet,2025-04-11 14:00:45.832260
83.01269690083713,25.616157171453203,8.0,8.706609982110287,40.0,2,36,3,26.25,50.0,0,healthy,headphones,2025-07-29 14:00:45.832273
